X,Y,FID,FID_1,LABELID,POINT_X,POINT_Y,FID_2,COMUNAREAL,VAL_COM,OBJECTID,A_O,IDACCIDENT,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,PAIS,TIPO,OBJECTID_1,Año,Idaccide_1,Claseaccid,Fecha,Hora,Cód_Regi,Región,Cód_Comun,Comuna_1,Cód_Tipo_,Tipo_Accid,Cód_Tipo1,Tipo__CONA,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Causa,Causa__CON,Cód_Cau_1,Causa,Cód_Calle,Calle_Un_1,Cód_Cal_1,Calle_Do_1,Intersecci,Número,Ruta,Cód_Ruta,Ubicaci_1,Km_Vía_Fe,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Cód_Estad,Estado_Cal,Cód_Condi,Condición,Cód_Est_1,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,Ilesos
-8132866.39908483,-4415082.0186009,33,8477,1369232,-73.0587819,-36.8274447,95,CONCEPCION,1,29425,2021,1369232,REGION BIO BIO,8101,CONCEPCION,SERRANO,MAIPU,0,"SERRANO & MAIPU, CONCEPCION",CHILE,GEOMETRIC_CENTER,40683,2021,1369232,1,2021/07/24 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,52,CHOQUE LATERAL,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,93,CONDUCIR VEHICULO EN RETROCESO,0,SERRANO,0,MAIPU,MAIPU - SERRANO,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8132866.39908483,-4415082.0186009,34,8478,1381267,-73.0587819,-36.8274447,95,CONCEPCION,1,40035,2021,1381267,REGION BIO BIO,8101,CONCEPCION,SERRANO,MAIPU,0,"SERRANO & MAIPU, CONCEPCION",CHILE,GEOMETRIC_CENTER,54993,2021,1381267,1,2021/09/21 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,0,SERRANO,0,MAIPU,MAIPU - SERRANO,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8133421.38240618,-4415080.69741586,35,8479,1371325,-73.0637674,-36.8274352,95,CONCEPCION,1,32428,2021,1371325,REGION BIO BIO,8101,CONCEPCION,PASAJE CUATRO,PASAJE SEIS,0,"PASAJE CUATRO & PASAJE SEIS, CONCEPCION",CHILE,GEOMETRIC_CENTER,44743,2021,1371325,1,2021/08/09 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,PASAJE CUATRO,0,PASAJE SEIS,PASAJE CUATRO - PASAJE SEIS,0, , , , ,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8132513.082153,-4415078.43054086,36,8480,1324499,-73.055608,-36.8274189,95,CONCEPCION,1,455,2021,1324499,REGION BIO BIO,8101,CONCEPCION,FREIRE,ANGOL,0,"FREIRE & ANGOL, CONCEPCION",CHILE,GEOMETRIC_CENTER,641,2021,1324499,1,2021/01/04 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,FREIRE,0,ANGOL,ANGOL - FREIRE,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8132513.082153,-4415078.43054086,37,8481,1352161,-73.055608,-36.8274189,95,CONCEPCION,1,20022,2021,1352161,REGION BIO BIO,8101,CONCEPCION,FREIRE,ANGOL,0,"FREIRE & ANGOL, CONCEPCION",CHILE,GEOMETRIC_CENTER,27571,2021,1352161,1,2021/05/27 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,FREIRE,0,ANGOL,ANGOL - FREIRE,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,3,MOJADO,3,LLUVIA,0,0,0,0,2
-8132513.082153,-4415078.43054086,38,8482,1355150,-73.055608,-36.8274189,95,CONCEPCION,1,22025,2021,1355150,REGION BIO BIO,8101,CONCEPCION,ANGOL,FREIRE,0,"ANGOL & FREIRE, CONCEPCION",CHILE,GEOMETRIC_CENTER,30354,2021,1355150,1,2021/06/08 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,0,ANGOL,0,FREIRE,ANGOL - FREIRE,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,3,LLUVIA,0,0,0,1,1
-8132513.082153,-4415078.43054086,39,8483,1357333,-73.055608,-36.8274189,95,CONCEPCION,1,23546,2021,1357333,REGION BIO BIO,8101,CONCEPCION,FREIRE,ANGOL,0,"FREIRE & ANGOL, CONCEPCION",CHILE,GEOMETRIC_CENTER,32451,2021,1357333,1,2021/06/18 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,32,COLISION LATERAL,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,FREIRE,0,ANGOL,ANGOL - FREIRE,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8132159.19749177,-4415071.93587711,40,8484,1326312,-73.052429,-36.8273722,95,CONCEPCION,1,1887,2021,1326312,REGION BIO BIO,8101,CONCEPCION,BARROS ARANA,RENGO,0,"BARROS ARANA & RENGO, CONCEPCION",CHILE,GEOMETRIC_CENTER,2589,2021,1326312,1,2021/01/13 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,10,DESOBEDIENCIA A SEÑALIZACION,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,0,BARROS ARANA,0,RENGO,BARROS ARANA - RENGO,0, , , , ,1,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8132159.19749177,-4415071.93587711,41,8485,1399506,-73.052429,-36.8273722,95,CONCEPCION,1,52277,2021,1399506,REGION BIO BIO,8101,CONCEPCION,BARROS ARANA,RENGO,0,"BARROS ARANA & RENGO, CONCEPCION",CHILE,GEOMETRIC_CENTER,71073,2021,1399506,1,2021/11/24 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,32,COLISION LATERAL,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,BARROS ARANA,0,RENGO,BARROS ARANA - RENGO,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,2,NUBLADO,0,0,0,0,2
-8130401.05085003,-4415065.58028923,42,8486,1342807,-73.0366353,-36.8273265,95,CONCEPCION,1,13114,2021,1342807,REGION BIO BIO,8101,CONCEPCION,AUGUSTO RIVERA PARGA, ,1,"AUGUSTO RIVERA PARGA 1, CONCEPCION",CHILE,RANGE_INTERPOLATED,18111,2021,1342807,1,2021/04/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,AUGUSTO RIVERA PARGA,0, ,- AUGUSTO RIVERA PARGA,1, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8127770.71599792,-4415065.27433104,43,8487,1337857,-73.0130066,-36.8273243,95,CONCEPCION,1,10125,2021,1337857,REGION BIO BIO,8101,CONCEPCION,RAFAEL DE LA SOTA,VIDAURRE LEAL,0,"RAFAEL DE LA SOTA & VIDAURRE LEAL, CONCEPCION",CHILE,GEOMETRIC_CENTER,14078,2021,1337857,1,2021/03/13 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,8,DROGAS Y/O FATIGA EN CONDUCTOR,25,"CONDICIONES FISICAS DEFICIENTES (CANSANCIO, SUEÑO)",0,RAFAEL DE LA SOTA,0,VIDAURRE LEAL,RAFAEL DE LA SOTA - VIDAURRE LEAL,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1
-8131107.40641496,-4415062.95183058,44,8488,1383101,-73.0429806,-36.8273076,95,CONCEPCION,1,41214,2021,1383101,REGION BIO BIO,8101,CONCEPCION,OROMPELLO,COCHRANE,0,"OROMPELLO & COCHRANE, CONCEPCION",CHILE,GEOMETRIC_CENTER,56529,2021,1383101,1,2021/09/28 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,OROMPELLO,0,COCHRANE,COCHRANE - OROMPELLO,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8131107.40641496,-4415062.95183058,45,8489,1407183,-73.0429806,-36.8273076,95,CONCEPCION,1,58439,2021,1407183,REGION BIO BIO,8101,CONCEPCION,COCHRANE,OROMPELLO,0,"COCHRANE & OROMPELLO, CONCEPCION",CHILE,GEOMETRIC_CENTER,79373,2021,1407183,1,2021/12/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,COCHRANE,0,OROMPELLO,COCHRANE - OROMPELLO,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1
-8131107.40641496,-4415062.95183058,46,8490,1409722,-73.0429806,-36.8273076,95,CONCEPCION,1,59199,2021,1409722,REGION BIO BIO,8101,CONCEPCION,COCHRANE,OROMPELLO,0,"COCHRANE & OROMPELLO, CONCEPCION",CHILE,GEOMETRIC_CENTER,80436,2021,1409722,1,2021/12/30 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,COCHRANE,0,OROMPELLO,COCHRANE - OROMPELLO,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8131455.69170581,-4415062.60415091,47,8491,1340420,-73.0461093,-36.8273051,95,CONCEPCION,1,10826,2021,1340420,REGION BIO BIO,8101,CONCEPCION,SAN MATIN,CASTELLON,0,"SAN MATIN & CASTELLON, CONCEPCION",CHILE,GEOMETRIC_CENTER,15036,2021,1340420,1,2021/03/18 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,32,COLISION LATERAL,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,SAN MATIN,0,CASTELLON,CASTELLON - SAN MATIN,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8131455.69170581,-4415062.60415091,48,8492,1362050,-73.0461093,-36.8273051,95,CONCEPCION,1,26900,2021,1362050,REGION BIO BIO,8101,CONCEPCION,SAN MARTIN,CASTELLON,0,"SAN MARTIN & CASTELLON, CONCEPCION",CHILE,GEOMETRIC_CENTER,37101,2021,1362050,1,2021/07/09 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,32,COLISION LATERAL,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,0,SAN MARTIN,0,CASTELLON,CASTELLON - SAN MARTIN,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,3,LLUVIA,0,0,0,0,2
-8131455.69170581,-4415062.60415091,49,8493,1362935,-73.0461093,-36.8273051,95,CONCEPCION,1,26905,2021,1362935,REGION BIO BIO,8101,CONCEPCION,SAN MARTIN,CASTELLON,0,"SAN MARTIN & CASTELLON, CONCEPCION",CHILE,GEOMETRIC_CENTER,37107,2021,1362935,1,2021/07/09 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,32,COLISION LATERAL,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,SAN MARTIN,0,CASTELLON,CASTELLON - SAN MARTIN,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8131455.69170581,-4415062.60415091,50,8494,1372792,-73.0461093,-36.8273051,95,CONCEPCION,1,33780,2021,1372792,REGION BIO BIO,8101,CONCEPCION,SAN MARTIN,CASTELLON,0,"SAN MARTIN & CASTELLON, CONCEPCION",CHILE,GEOMETRIC_CENTER,46592,2021,1372792,1,2021/08/17 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,0,SAN MARTIN,0,CASTELLON,CASTELLON - SAN MARTIN,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,3,MOJADO,2,NUBLADO,0,0,0,1,1
-8131455.69170581,-4415062.60415091,51,8495,1372801,-73.0461093,-36.8273051,95,CONCEPCION,1,34184,2021,1372801,REGION BIO BIO,8101,CONCEPCION,CASTELLON,SAN MARTIN,0,"CASTELLON & SAN MARTIN, CONCEPCION",CHILE,GEOMETRIC_CENTER,47125,2021,1372801,1,2021/08/19 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,52,CHOQUE LATERAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,14,ADELANTAMIENTO SOBREPASANDO LINEA CONTINUA,0,CASTELLON,0,SAN MARTIN,CASTELLON - SAN MARTIN,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,2,HUMEDO,2,NUBLADO,0,0,0,0,2
-8131455.69170581,-4415062.60415091,52,8496,1398530,-73.0461093,-36.8273051,95,CONCEPCION,1,50403,2021,1398530,REGION BIO BIO,8101,CONCEPCION,SAN MARTIN,CASTELLON,0,"SAN MARTIN & CASTELLON, CONCEPCION",CHILE,GEOMETRIC_CENTER,68665,2021,1398530,1,2021/11/15 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,0,SAN MARTIN,0,CASTELLON,CASTELLON - SAN MARTIN,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8127800.0375518,-4415060.50416596,53,8497,1348239,-73.01327,-36.82729,95,CONCEPCION,1,16677,2021,1348239,REGION BIO BIO,8101,CONCEPCION,VIDAURRE LEAL, ,316,"VIDAURRE LEAL 316, CONCEPCION",CHILE,RANGE_INTERPOLATED,23014,2021,1348239,1,2021/05/05 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,93,CONDUCIR VEHICULO EN RETROCESO,0,VIDAURRE LEAL,0, ,- VIDAURRE LEAL,316, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8132675.88690829,-4415056.48499063,54,8498,1325019,-73.0570705,-36.8272611,95,CONCEPCION,1,787,2021,1325019,REGION BIO BIO,8101,CONCEPCION,SALAS, ,680,"SALAS 680, CONCEPCION",CHILE,RANGE_INTERPOLATED,1088,2021,1325019,1,2021/01/06 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,53,CHOQUE POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,SALAS,0, ,- SALAS,680, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8132679.9945975,-4415055.91479633,55,8499,1334082,-73.0571074,-36.827257,95,CONCEPCION,1,6948,2021,1334082,REGION BIO BIO,8101,CONCEPCION,SALAS, ,690,"SALAS 690, CONCEPCION",CHILE,RANGE_INTERPOLATED,9729,2021,1334082,1,2021/02/20 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,52,CHOQUE LATERAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,14,ADELANTAMIENTO SOBREPASANDO LINEA CONTINUA,0,SALAS,0, ,- SALAS,690, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8131914.39479957,-4415046.88904183,56,8500,1371554,-73.0502299,-36.8271921,95,CONCEPCION,1,33068,2021,1371554,REGION BIO BIO,8101,CONCEPCION,CICLOVIA O'HIGGINS,CAUPOLICAN,0,"CICLOVIA O'HIGGINS & CAUPOLICAN, CONCEPCION",CHILE,GEOMETRIC_CENTER,45595,2021,1371554,1,2021/08/13 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,10,DESOBEDIENCIA A SEÑALIZACION,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,0,CICLOVIA O'HIGGINS,0,CAUPOLICAN,CAUPOLICAN - CICLOVIA O'HIGGINS,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1
-8133520.55694053,-4415034.45604277,57,8501,1379298,-73.0646583,-36.8271027,95,CONCEPCION,0,38876,2021,1379298,REGION BIO BIO,8103,CHIGUAYANTE,DESIDERIO SANHUEZA, ,200,"DESIDERIO SANHUEZA 200, CHIGUAYANTE",CHILE,RANGE_INTERPOLATED,53393,2021,1379298,1,2021/09/14 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8103,CHIGUAYANTE,30,COLISION,30,COLISION,1,URBANA,4,ACERA O BERMA,1,IMPRUDENCIA DEL CONDUCTOR,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,0,DESIDERIO SANHUEZA,0, ,- DESIDERIO SANHUEZA,200, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,3
-8131314.37161224,-4415030.68720588,58,8502,1336775,-73.0448398,-36.8270756,95,CONCEPCION,1,9468,2021,1336775,REGION BIO BIO,8101,CONCEPCION,TUCAPEL, ,279,"TUCAPEL 279, CONCEPCION",CHILE,RANGE_INTERPOLATED,13214,2021,1336775,1,2021/03/09 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,TUCAPEL,0, ,- TUCAPEL,279, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8130719.33553811,-4415022.66278639,59,8503,1358537,-73.0394945,-36.8270179,95,CONCEPCION,1,24572,2021,1358537,REGION BIO BIO,8101,CONCEPCION,CHACABUCO,PLAZA PERU,0,"CHACABUCO & PLAZA PERU, CONCEPCION",CHILE,GEOMETRIC_CENTER,33874,2021,1358537,1,2021/06/24 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,99,OTRO TIPO,99,OTRO TIPO,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,CHACABUCO,0,PLAZA PERU,CHACABUCO - PLAZA PERU,0, , , , ,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,3,MOJADO,3,LLUVIA,0,0,0,0,1
-8130719.33553811,-4415022.66278639,60,8504,1380634,-73.0394945,-36.8270179,95,CONCEPCION,1,39787,2021,1380634,REGION BIO BIO,8101,CONCEPCION,CHACABUCO,PLAZA PERU,0,"CHACABUCO & PLAZA PERU, CONCEPCION",CHILE,GEOMETRIC_CENTER,54656,2021,1380634,1,2021/09/19 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,0,CHACABUCO,0,PLAZA PERU,CHACABUCO - PLAZA PERU,0, , , , ,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1
-8130719.33553811,-4415022.66278639,61,8505,1386089,-73.0394945,-36.8270179,95,CONCEPCION,1,43025,2021,1386089,REGION BIO BIO,8101,CONCEPCION,PLAZA PERU,CHACABUCO,0,"PLAZA PERU & CHACABUCO, CONCEPCION",CHILE,GEOMETRIC_CENTER,58867,2021,1386089,1,2021/10/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,PLAZA PERU,0,CHACABUCO,CHACABUCO - PLAZA PERU,0, , , , ,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8133091.26445623,-4415012.2880693,62,8506,1325075,-73.0608019,-36.8269433,95,CONCEPCION,1,1173,2021,1325075,REGION BIO BIO,8101,CONCEPCION,ARTURO PRAT,LOS CARRERA,0,"ARTURO PRAT & LOS CARRERA, CONCEPCION",CHILE,GEOMETRIC_CENTER,1586,2021,1325075,1,2021/01/08 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,10,DESOBEDIENCIA A SEÑALIZACION,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,0,ARTURO PRAT,0,LOS CARRERA,ARTURO PRAT - LOS CARRERA,0, , , , ,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8133091.26445623,-4415012.2880693,63,8507,1346260,-73.0608019,-36.8269433,95,CONCEPCION,1,15472,2021,1346260,REGION BIO BIO,8101,CONCEPCION,ARTURO PRAT,LOS CARRERA,0,"ARTURO PRAT & LOS CARRERA, CONCEPCION",CHILE,GEOMETRIC_CENTER,21313,2021,1346260,1,2021/04/26 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,32,COLISION LATERAL,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,91,VIRAJES INDEBIDOS,0,ARTURO PRAT,0,LOS CARRERA,ARTURO PRAT - LOS CARRERA,0, , , , ,4,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8133091.26445623,-4415012.2880693,64,8508,1359223,-73.0608019,-36.8269433,95,CONCEPCION,1,24428,2021,1359223,REGION BIO BIO,8101,CONCEPCION,LOS CARRERA,ARTURO PRAT,0,"LOS CARRERA & ARTURO PRAT, CONCEPCION",CHILE,GEOMETRIC_CENTER,33683,2021,1359223,1,2021/06/24 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,4,ALCOHOL EN CONDUCTOR,24,CONDUCCION EN ESTADO DE EBRIEDAD,0,LOS CARRERA,0,ARTURO PRAT,ARTURO PRAT - LOS CARRERA,0, , , , ,3,3,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1
