X,Y,FID,Año,IdAccident,Latitud,longitud,ClaseAccid,Fecha,Hora,Región,Comuna,Tipo_Accid,Tipo__CONA,Zona,Ubicación,Causa__CON,Causa_Acci,Calle_Uno,Calle_Dos,Intersecci,Número,Ruta,Ubicaci_1,Calzada,Tipo_Calza,Estado_Cal,Condición,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves
-8133360.11215845,-4414094.13772484,3232,2024,1626762,-36.820341,-73.063217,1,2024/07/05 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,MANUEL RODRIGUEZ,SERRANO,MANUEL RODRIGUEZ - SERRANO,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,1
-8130341.5728461,-4414313.43635609,3233,2024,1622186,-36.821918,-73.036101,1,2024/07/01 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,VIRAJES INDEBIDOS,ROOSEVELT,O'HIGGINS,O'HIGGINS - ROOSEVELT,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8129933.58691234,-4413554.3235676,3234,2024,1611629,-36.816459,-73.032436,1,2024/05/14 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,CHOQUE POSTERIOR,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,JUAN BOSCO,MAIPU,JUAN BOSCO - MAIPU,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8129831.39561979,-4411219.3377791,3235,2024,1626772,-36.799665,-73.031518,1,2024/07/05 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PRINCIPAL,ANDALIEN,ANDALIEN - PRINCIPAL,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8128441.57177724,-4414514.24388553,3236,2024,1622191,-36.823362,-73.019033,1,2024/07/01 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,CHOQUE,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LOS LIRIOS, ,- LOS LIRIOS,345, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,0
-8127659.66367391,-4414352.23474547,3237,2024,1611641,-36.822197,-73.012009,1,2024/05/15 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,COLLAO, ,- COLLAO,1202, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8143088.43377836,-4450430.09491448,3238,2024,1626773,-37.081193,-73.150608,1,2024/07/26 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOTA,COLISION,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,VELOCIDAD IMPRUDENTE,VELOCIDAD MAYOR QUE MAXIMA PERMITIDA,LA PAZ,ARMANDO CONRAT,ARMANDO CONRAT - LA PAZ,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8132789.26580966,-4415221.55044601,3239,2024,1622195,-36.828448,-73.058089,1,2024/07/01 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,CHOQUE POSTERIOR,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,FREIRE,SERRANO,FREIRE - SERRANO,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8125645.78276597,-4415112.23888917,3240,2024,1611652,-36.827662,-72.993918,1,2024/05/15 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,CRUCE CON SENAL PARE,DESOBEDIENCIA A SENALIZACION,SENALIZACION DESOBEDECER SENAL PARE,CHILE,CAMINO NONGUEN,CAMINO NONGUEN - CHILE,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8132660.46915881,-4411437.18694789,3241,2024,1626776,-36.801232,-73.056932,1,2024/07/05 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,CHOQUE FRONTAL,CHOQUE,URBANA,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,PAICAVI, ,- PAICAVI,2767, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8133353.21035002,-4415617.36224656,3242,2024,1622201,-36.831294,-73.063155,1,2024/07/02 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SENALIZACION,SENALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,CENTRAL NORTE,CENTRAL SUR,CENTRAL NORTE - CENTRAL SUR,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,0
-8172117.32871202,-4524679.94347599,3243,2024,1611673,-37.611441,-73.411379,1,2024/05/08 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ALAMOS,COLISION,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,EL LINGUE,DIEGO PORTALES,DIEGO PORTALES - EL LINGUE,0, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1
-8051284.36291606,-4506748.43358465,3244,2024,1622212,-37.483728,-72.325918,1,2024/07/01 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,LAS INDUSTRIAS,FRANCISCO ENCINA,FRANCISCO ENCINA - LAS INDUSTRIAS,0, , ,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,NUBLADO,0,0,0,0
-8138737.06620275,-4408716.26895431,3245,2024,1626789,-36.781658,-73.111519,1,2024/07/26 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,HUALPEN,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,GRAN BRETANA,YUGOSLAVIA,GRAN BRETANA - YUGOSLAVIA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8178095.29668711,-4526975.3927105,3246,2024,1611675,-37.627774,-73.46508,1,2024/05/08 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ALAMOS,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,ANTONIO VIGUERAS,LUIS DE MORA,ANTONIO VIGUERAS - LUIS DE MORA,0, , ,BIDIRECCIONAL,CONCRETO,REGULAR,SECO,DESPEJADO,0,0,0,0
-8053098.87061599,-4504590.51770681,3247,2024,1622217,-37.468344,-72.342218,1,2024/07/01 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,COLO COLO,BALMACEDA,BALMACEDA - COLO COLO,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8138402.10585495,-4410156.43122294,3248,2024,1626815,-36.792019,-73.10851,1,2024/07/27 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,CRUCE CON SENAL CEDA EL PASO,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,GRAN BRETANA,BREMEN,BREMEN - GRAN BRETANA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,2
-8198846.47428537,-4524203.15254807,3249,2024,1611676,-37.608048,-73.651491,1,2024/05/14 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LEBU,CHOQUE POSTERIOR/FRENTE,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,MANUEL DE SALAS, ,- MANUEL DE SALAS,68, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8052146.08709429,-4506826.15153123,3250,2024,1622222,-37.484282,-72.333659,1,2024/07/01 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,CHOQUE FRONTAL,CHOQUE,URBANA,CRUCE CON SENAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,FRANCISCO ENCINA,MONTE AGUILA,FRANCISCO ENCINA - MONTE AGUILA,0, , ,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,NUBLADO,0,0,0,0
-8121164.17138612,-4384055.21131585,3251,2024,1626830,-36.604021,-72.953659,1,2024/07/26 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TOME,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,VIRAJES INDEBIDOS,VICENTE PALACIOS,ALVARO JARA,ALVARO JARA - VICENTE PALACIOS,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,2
-8199206.4815186,-4524626.54405877,3252,2024,1611678,-37.611061,-73.654725,1,2024/05/15 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LEBU,CHOQUE POSTERIOR/FRENTE,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ANDRES BELLO, ,- ANDRES BELLO,140, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8170753.77626929,-4550983.2549574,3253,2024,1622246,-37.798384,-73.39913,1,2024/06/20 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CANETE,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,SAAVEDRA, ,- SAAVEDRA,955, , ,BIDIRECCIONAL,CONCRETO,BUENO,MOJADO,NUBLADO,0,0,0,0
-8119734.82912434,-4463549.47732568,3254,2024,1626978,-37.175156,-72.940819,1,2024/07/15 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,SANTA JUANA,CHOQUE,CHOQUE,URBANA,TRAMO DE VIA RECTA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,LAUTARO,COLO COLO,COLO COLO - LAUTARO,0, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0
-8143316.63873449,-4441769.69414594,3255,2024,1611696,-37.019102,-73.152658,1,2024/05/02 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CORONEL,CHOQUE,CHOQUE,URBANA,TRAMO DE VIA RECTA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,LA PAZ, ,- LA PAZ,1, , ,BIDIRECCIONAL,ASFALTO,BUENO,HUMEDO,DESPEJADO,0,0,0,1
-8171082.28008662,-4551746.28912991,3256,2024,1622250,-37.8038,-73.402081,1,2024/06/21 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CANETE,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,SEPTIMO DE LINEA,ORELLA,ORELLA - SEPTIMO DE LINEA,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,MOJADO,LLUVIA,0,0,0,0
-8128676.34458332,-4430094.36345455,3257,2024,1626983,-36.935315,-73.021142,1,2024/07/06 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CHIGUAYANTE,CHOQUE LADO/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PEDRO LEON GALLO, ,- PEDRO LEON GALLO,1665, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8143647.03498316,-4437037.23007515,3258,2024,1611697,-36.985151,-73.155626,1,2024/05/02 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CORONEL,CHOQUE,CHOQUE,URBANA,TRAMO DE VIA RECTA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,ESCUADRON, ,- ESCUADRON,3294, , ,BIDIRECCIONAL,ASFALTO,BUENO,HUMEDO,DESPEJADO,0,0,0,1
-8152099.30128012,-4581880.32576063,3259,2024,1622258,-38.017373,-73.231554,1,2024/06/26 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONTULMO,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LAS ARAUCARIAS, ,- LAS ARAUCARIAS,705, , ,BIDIRECCIONAL,CONCRETO,REGULAR,MOJADO,LLUVIA,0,0,0,2
-8132231.55516079,-4414582.52487135,3260,2024,1626989,-36.823853,-73.053079,1,2024/07/08 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,CAIDA,CAIDA,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LOS CARRERA,CAUPOLICAN,CAUPOLICAN - LOS CARRERA,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8198850.25914806,-4524203.01202935,3261,2024,1611734,-37.608047,-73.651525,1,2024/05/19 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LEBU,COLISION LATERAL,COLISION,URBANA,CRUCE SIN SENALIZACION,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,CARLOS CONDELL,IGNACIO CARRERA PINTO,CARLOS CONDELL - IGNACIO CARRERA PINTO,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8056008.53946634,-4506250.85598308,3262,2024,1622292,-37.480181,-72.368356,1,2024/07/01 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,CRUCE CON SENAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,VICUNA MACKENNA,PADRE HURTADO,PADRE HURTADO - VICUNA MACKENNA,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,1
-8143933.79399145,-4442054.95568224,3263,2024,1626998,-37.021148,-73.158202,1,2024/07/19 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CORONEL,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,SANTA ROSA, ,- SANTA ROSA,355, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0
-8138975.06727406,-4400566.98646122,3264,2024,1611786,-36.723003,-73.113657,1,2024/05/04 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,CHOQUE LADO/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,VIRAJES INDEBIDOS,THOMPSON, ,- THOMPSON,198, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8054398.08039304,-4505151.41528384,3265,2024,1622293,-37.472343,-72.353889,1,2024/07/01 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,COLON,RICARDO VICUNA,COLON - RICARDO VICUNA,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,0
-8130054.03460138,-4413426.67445423,3266,2024,1627002,-36.815541,-73.033518,1,2024/07/09 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,COLISION POR ALCANCE,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,LOS CARRERA,SARMIENTO,LOS CARRERA - SARMIENTO,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8138129.03914403,-4402170.36967009,3267,2024,1611787,-36.734547,-73.106057,1,2024/05/04 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SENALIZACION,SENALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,CRISTOBAL COLON, ,- CRISTOBAL COLON,2190, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8052779.04971894,-4506997.02081194,3268,2024,1622294,-37.4855,-72.339345,1,2024/07/02 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,CHOQUE FRENTE/LADO,CHOQUE,URBANA,OTROS NO CONSIDERADOS,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,JUAN GUZMAN, ,- JUAN GUZMAN,437, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8140045.51549753,-4399554.0236336,3269,2024,1611789,-36.715709,-73.123273,1,2024/05/05 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,TUMBES, ,- TUMBES,327, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8054541.34857769,-4506740.99850444,3270,2024,1627025,-37.483675,-72.355176,1,2024/07/27 00:00:00+00,1899/12/30 00:00:00+00,REGION ARAUCANIA,LAUTARO,COLISION LATERAL,COLISION,URBANA,CRUCE CON SENAL CEDA EL PASO,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,MANUEL RODRIGUEZ,LAS QUINTAS,LAS QUINTAS - MANUEL RODRIGUEZ,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8051482.62292916,-4506809.17698468,3271,2024,1622324,-37.484161,-72.327699,1,2024/07/02 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,FRANCISCO ENCINA, ,- FRANCISCO ENCINA,1491, , ,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,HUMEDO,DESPEJADO,0,0,0,0
-8133975.70894254,-4409740.11104924,3272,2024,1611790,-36.789024,-73.068747,1,2024/05/05 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,VIRAJES INDEBIDOS,SANTA MARIA, ,- SANTA MARIA,3177, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8017168.50121163,-4532668.61952,3273,2024,1627038,-37.668268,-72.01945,1,2024/07/27 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,SANTA BARBARA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SENAL PARE,ALCOHOL EN CONDUCTOR,CONDUCCION BAJO LA INFLUENCIA DEL ALCOHOL,CARRERA,ZENTENO,CARRERA - ZENTENO,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8054076.58970363,-4506773.54455491,3274,2024,1622325,-37.483907,-72.351001,1,2024/07/02 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,CRUCE CON SENAL PARE,DESOBEDIENCIA A SENALIZACION,SENALIZACION DESOBEDECER SENAL PARE,LAS QUINTAS,BERNARDO O'HIGGINS,BERNARDO O'HIGGINS - LAS QUINTAS,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,MOJADO,DESPEJADO,0,0,0,1
-8138252.7150983,-4400656.70510795,3275,2024,1611791,-36.723649,-73.107168,1,2024/05/05 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SENALIZACION,SENALIZACION DESOBEDECER LUZ INTERMITENTE SEMAFORO,JORDAN VALDIVIESO,MANUEL RODRIGUEZ,JORDAN VALDIVIESO - MANUEL RODRIGUEZ,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,3
-8136542.62508074,-4414573.62467728,3276,2024,1627069,-36.823789,-73.091806,1,2024/07/09 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CHIGUAYANTE,COLISION POR ALCANCE,COLISION,URBANA,PUENTE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PUENTE JUAN PABLO II, ,- PUENTE JUAN PABLO II,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8053878.663649,-4503620.27361447,3277,2024,1622327,-37.461426,-72.349223,1,2024/07/03 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,CRUCE CON SENAL CEDA EL PASO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ALMAGRO,LINCOYAN,ALMAGRO - LINCOYAN,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8138129.03914403,-4402170.36967009,3278,2024,1611793,-36.734547,-73.106057,1,2024/05/03 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,CRISTOBAL COLON, ,- CRISTOBAL COLON,3236, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,1
-8142219.58515272,-4418462.60601225,3279,2024,1627078,-36.851749,-73.142803,1,2024/07/19 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,SAN PEDRO DE LA PAZ,CHOQUE FRONTAL,CHOQUE,URBANA,CRUCE CON SENAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,GALVARINO,GUACOLDA,GALVARINO - GUACOLDA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8056008.53946634,-4506250.85598308,3280,2024,1622338,-37.480181,-72.368356,1,2024/07/04 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,VICUNA MACKENNA,PADRE HURTADO,PADRE HURTADO - VICUNA MACKENNA,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8041340.86072044,-4541548.0063303,3281,2024,1627087,-37.73138,-72.236594,1,2024/07/19 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,MULCHEN,COLISION,COLISION,URBANA,CRUCE SIN SENALIZACION,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LOS ALERCES,LOS COIHUES,LOS ALERCES - LOS COIHUES,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8135948.1789999,-4402978.26390639,3282,2024,1611794,-36.740363,-73.086466,1,2024/05/03 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,ALCOHOL EN CONDUCTOR,CONDUCCION BAJO LA INFLUENCIA DEL ALCOHOL,VASCO NUNEZ DE BALBOA, ,- VASCO NUNEZ DE BALBOA,7421, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8053716.80510938,-4505336.70462309,3283,2024,1622339,-37.473664,-72.347769,1,2024/07/04 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LOS CARRERA, ,- LOS CARRERA,100, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
