X,Y,FID,POINT_X,POINT_Y,Idaccident,Año,Claseaccid,Fecha,Cód_Regi,Región,Cód_Comun,Comuna,Cód_Tipo,Tipo_Accid,Cód_Tip_1,Tipo__CONA,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Causa,Causa,Cód_Cau_1,Causa__CON,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Intersecci,Número,Ruta,Cód_Ruta,Ubicaci_1,Pistas_de,Pistas_d_1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Cód_Estad,Estado_Cal,Cód_Condi,Condición,Cód_Est_1,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Hora_1
-8127884.12829514,-4433072.08174497,4640,-73.014025,-36.956693,1473768,2022,1,2022/09/05 00:00:00+00,8,REGION BIO BIO,8103,CHIGUAYANTE,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,26,OTROS NO CONSIDERADOS,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,21 DE MAYO,0,0,- 21 DE MAYO,3225,0,0,0,1,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,13:25:00
-8164317.03840874,-4506084.19323603,4641,-73.341308,-37.478993,1493922,2022,1,2022/12/02 00:00:00+00,8,REGION BIO BIO,8205,CURANILAHUE,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,92,ANIMALES SUELTOS VIA PUBLICA,11,DEFICIENCIAS VIALES,0,ARTURO PRAT,0,SERRANO,ARTURO PRAT - SERRANO,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,19:20:00
-8052818.2341797,-4507394.59038672,4642,-72.339697,-37.488334,1481294,2022,1,2022/10/09 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,31,COLISION FRONTAL,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,0,FRANCISCO ENCINA,0,MATEO DE TORO Y ZAMBRANO,FRANCISCO ENCINA - MATEO DE TORO Y ZAMBRANO,0,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:45:00
-8054625.42818908,-4503529.98586137,4643,-72.355931,-37.460782,1473785,2022,1,2022/09/08 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,OROMPELLO,0,0,- OROMPELLO,3465,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:20:00
-8134010.27364442,-4410578.73146696,4644,-73.069057,-36.795057,1493927,2022,1,2022/12/05 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,92,ANIMALES SUELTOS VIA PUBLICA,11,DEFICIENCIAS VIALES,0,JORGE ALESSANDRI RODRIGUEZ,0,0,- JORGE ALESSANDRI RODRIGUEZ,9000,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:40:00
-8131874.80958864,-4415282.00618624,4645,-73.049874,-36.828883,1481295,2022,1,2022/10/08 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,10,DESOBEDIENCIA A SEÑALIZACION,0,CAUPOLICAN,0,SAN MARTIN,CAUPOLICAN - SAN MARTIN,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,3,19:50:00
-8056009.75284879,-4506248.99041471,4646,-72.368367,-37.480168,1473786,2022,1,2022/09/08 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,PADRE HURTADO,0,VICUÑA MACKENNA,PADRE HURTADO - VICUÑA MACKENNA,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,07:40:00
-8132628.66518029,-4415678.14011959,4647,-73.056646,-36.831731,1481302,2022,1,2022/10/09 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,10,DESOBEDIENCIA A SEÑALIZACION,0,SAN MARTIN,0,SERRANO,SAN MARTIN - SERRANO,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,4,1,18:00:00
-8138946.97023458,-4400910.47698418,4648,-73.113405,-36.725476,1493937,2022,1,2022/12/01 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,68,CHOQUE POSTERIOR/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,BALMACEDA,0,0,- BALMACEDA,527,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,22:30:00
-8127884.12829514,-4433072.08174497,4649,-73.014025,-36.956693,1473799,2022,1,2022/09/06 00:00:00+00,8,REGION BIO BIO,8103,CHIGUAYANTE,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,21 DE MAYO,0,0,- 21 DE MAYO,3225,0,0,0,1,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,10:15:00
-8132509.90954751,-4415077.37359317,4650,-73.055579,-36.827411,1481309,2022,1,2022/10/09 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,10,DESOBEDIENCIA A SEÑALIZACION,0,FREIRE,0,ANGOL,ANGOL - FREIRE,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1,17:00:00
-8138948.38399212,-4399405.96203748,4651,-73.113417,-36.714643,1493938,2022,1,2022/12/02 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,52,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,2,IMPRUDENCIA DEL PEATON,0,ANIBAL PINTO,0,0,- ANIBAL PINTO,220,0,0,0,1,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,18:15:00
-8140947.11431736,-4424759.84608775,4652,-73.131372,-36.897002,1473826,2022,1,2022/09/04 00:00:00+00,8,REGION BIO BIO,8108,SAN PEDRO DE LA PAZ,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,URBANA,4,ACERA O BERMA,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,TENIENTE CAROLINA FERNANDEZ,0,0,- TENIENTE CAROLINA FERNANDEZ,8186,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,15:00:00
-8126782.05420434,-4413595.02433726,4653,-73.004125,-36.816752,1481316,2022,1,2022/10/09 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,VALLE NOBLE,0,0,- VALLE NOBLE,164,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,23:00:00
-8009426.63137712,-4480320.66526256,4654,-71.949904,-37.295104,1473889,2022,1,2022/09/08 00:00:00+00,8,REGION BIO BIO,8312,TUCAPEL,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,LINARES,0,PEDRO AGUIRRE CERDA,LINARES - PEDRO AGUIRRE CERDA,0,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,1,1,16:20:00
-8136225.76528214,-4406737.1663337,4655,-73.08896,-36.767417,1493939,2022,1,2022/12/01 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,32,COLISION LATERAL,30,COLISION,1,URBANA,16,CRUCE SIN SEÑALIZACION,32,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,1,IMPRUDENCIA DEL CONDUCTOR,0,CALLE DOCE,0,PASAJE TREINTA Y OCHO,CALLE DOCE - PASAJE TREINTA Y OCHO,0,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,08:15:00
-8131197.77557759,-4415712.07567175,4656,-73.043792,-36.831975,1481323,2022,1,2022/10/10 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,SUBIDA CERRO CARACOL,0,COLO COLO,COLO COLO - SUBIDA CERRO CARACOL,0,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,16:20:00
-8053770.59468733,-4505028.05464326,4657,-72.348252,-37.471463,1473915,2022,1,2022/09/09 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,CAUPOLICAN,0,VILLAGRAN,CAUPOLICAN - VILLAGRAN,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1,09:35:00
-8137643.66390027,-4403831.1339385,4658,-73.101697,-36.746502,1493941,2022,1,2022/12/01 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,20,CAIDA,20,CAIDA,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,DESIDERIO GARCIA,0,0,- DESIDERIO GARCIA,495,0,0,0,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,1,13:30:00
-8056056.72967391,-4504199.95504049,4659,-72.368789,-37.465559,1481336,2022,1,2022/10/11 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,ISLA PICTON,0,GALVARINO,GALVARINO - ISLA PICTON,0,0,0,0,1,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,15:45:00
-8132054.92452474,-4412135.4744451,4660,-73.051492,-36.806255,1473930,2022,1,2022/09/04 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,0,MANUEL GUTIERREZ,0,JANEQUEO,JANEQUEO - MANUEL GUTIERREZ,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:15:00
-8137793.38861539,-4402455.7789463,4661,-73.103042,-36.736602,1493942,2022,1,2022/12/02 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,CRISTOBAL COLON,0,0,- CRISTOBAL COLON,3594,0,0,0,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,12:45:00
-8053069.94981228,-4507396.1476417,4662,-72.341958,-37.488345,1481359,2022,1,2022/10/11 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,LOS CARRERA,0,0,- LOS CARRERA,1420,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,2,NUBLADO,0,0,0,0,2,08:45:00
-8131317.27705095,-4414991.14926686,4663,-73.044866,-36.826791,1473956,2022,1,2022/09/08 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,1,IMPRUDENCIA DEL CONDUCTOR,0,SAN MARTIN,0,TUCAPEL,SAN MARTIN - TUCAPEL,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,12:50:00
-8135798.38749309,-4405642.48459009,4664,-73.08512,-36.75954,1493951,2022,1,2022/12/04 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,52,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,2,IMPRUDENCIA DEL PEATON,0,MONSEÑOR ALARCON,0,0,- MONSEÑOR ALARCON,5279,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1,20:40:00
-8137091.04055213,-4408807.98830854,4665,-73.096733,-36.782318,1481376,2022,1,2022/10/11 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,0,SUECIA,0,ESCOCIA,ESCOCIA - SUECIA,0,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,12:45:00
-8133839.79897622,-4415399.02430927,4666,-73.067526,-36.829724,1473963,2022,1,2022/09/07 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,53,CHOQUE POSTERIOR,40,CHOQUE,1,URBANA,5,PUENTE,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,PUENTE LLACOLEN,0,LOS CARRERA PONIENTE,LOS CARRERA PONIENTE - PUENTE LLACOLEN,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,3,MOJADO,1,DESPEJADO,0,0,0,0,2,08:50:00
-8043084.17960601,-4539891.15810942,4667,-72.252255,-37.719608,1494030,2022,1,2022/12/04 00:00:00+00,8,REGION BIO BIO,8305,MULCHEN,30,COLISION,30,COLISION,1,URBANA,16,CRUCE SIN SEÑALIZACION,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,VALDIVIA,0,VILLAGRAN,VALDIVIA - VILLAGRAN,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,01:30:00
-8138940.7140792,-4409911.87776341,4668,-73.113348,-36.79026,1481378,2022,1,2022/10/11 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,16,CRUCE SIN SEÑALIZACION,32,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,1,IMPRUDENCIA DEL CONDUCTOR,0,MONACO,0,ROMA,MONACO - ROMA,0,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,13:50:00
-8053524.17786251,-4503149.44739445,4669,-72.346039,-37.458069,1473975,2022,1,2022/09/09 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,VILLAGRAN,0,CHORRILLOS,CHORRILLOS - VILLAGRAN,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,11:40:00
-8041273.77959529,-4541331.01066937,4670,-72.235991,-37.729838,1494219,2022,1,2022/12/06 00:00:00+00,8,REGION BIO BIO,8305,MULCHEN,30,COLISION,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,LAS ARAUCARIAS,0,LOS ALERCES,LAS ARAUCARIAS - LOS ALERCES,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,14:45:00
-8131965.75761262,-4418574.76230788,4671,-73.050691,-36.852555,1481421,2022,1,2022/10/10 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,72,VELOCIDAD NO RAZONABLE NI PRUDENTE,7,VELOCIDAD IMPRUDENTE,0,PEDRO DE VALDIVIA,0,INGLESA,INGLESA - PEDRO DE VALDIVIA,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,1,0,0,2,1,22:20:00
-8137563.45820716,-4411936.47748121,4672,-73.100976,-36.804823,1494227,2022,1,2022/12/06 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,COSTANERA,0,0,- COSTANERA,5680,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,3,10:30:00
-8054701.57072079,-4506294.7772205,4673,-72.356615,-37.480494,1473979,2022,1,2022/09/09 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,32,COLISION LATERAL,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,0,VICUÑA MACKENNA,0,LORD COCHRANE,LORD COCHRANE - VICUÑA MACKENNA,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,16:00:00
-8135450.82577893,-4411715.96265836,4674,-73.081998,-36.803237,1494257,2022,1,2022/12/06 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,70,VOLCADURA,70,VOLCADURA,1,URBANA,1,TRAMO DE VIA RECTA,71,VELOCIDAD MAYOR QUE MAXIMA PERMITIDA,7,VELOCIDAD IMPRUDENTE,0,CRISTOBAL COLON,0,0,- CRISTOBAL COLON,9230,0,0,0,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,1,1,0,13:00:00
-8198246.06147983,-4523600.19014459,4675,-73.646097,-37.603757,1481476,2022,1,2022/10/05 00:00:00+00,8,REGION BIO BIO,8201,LEBU,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,IGNACIO CARRERA PINTO,0,GABRIELA MISTRAL,GABRIELA MISTRAL - IGNACIO CARRERA PINTO,0,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,15:45:00
-8053247.15930967,-4507212.51941281,4676,-72.34355,-37.487036,1473988,2022,1,2022/09/09 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,32,COLISION LATERAL,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,0,LOS CARRERA,0,RIO COREO,LOS CARRERA - RIO COREO,0,0,0,0,2,0,1,UNIDIRECCIONAL,4,MIXTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,19:10:00
-8136392.5552752,-4412282.30886631,4677,-73.090458,-36.807311,1494268,2022,1,2022/12/06 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,0,COSTANERA,0,0,- COSTANERA,9781,0,0,0,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,19:30:00
-8178095.27442321,-4526975.37878317,4678,-73.46508,-37.627774,1481502,2022,1,2022/10/06 00:00:00+00,8,REGION BIO BIO,8206,LOS ALAMOS,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,95,PERDIDA CONTROL VEHICULO,9,PERDIDA CONTROL VEHICULO,0,LIBERTAD,0,O'HIGGINS,LIBERTAD - O'HIGGINS,0,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,04:29:00
-8131182.63612684,-4414007.28182355,4679,-73.043656,-36.819716,1473989,2022,1,2022/09/08 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,LOS CARRERA,0,PAICAVI,LOS CARRERA - PAICAVI,0,0,0,0,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,2,12:00:00
-8131039.83548405,-4413777.04586141,4680,-73.042374,-36.818061,1494276,2022,1,2022/11/16 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,LAS HERAS,0,LAUTARO,LAS HERAS - LAUTARO,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,15:14:00
-8164743.11375975,-4505643.10560207,4681,-73.345135,-37.475848,1481512,2022,1,2022/10/08 00:00:00+00,8,REGION BIO BIO,8205,CURANILAHUE,70,VOLCADURA,70,VOLCADURA,1,URBANA,16,CRUCE SIN SEÑALIZACION,95,PERDIDA CONTROL VEHICULO,9,PERDIDA CONTROL VEHICULO,0,PASAJE UNO,0,BERNARDO O'HIGGINS,BERNARDO O'HIGGINS - PASAJE UNO,0,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,2,REGULAR,1,SECO,1,DESPEJADO,0,1,0,0,1,17:35:00
-8135806.35796863,-4413642.3718826,4682,-73.085192,-36.817092,1473990,2022,1,2022/09/11 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,22,ENLACE A DESNIVEL,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,COSTANERA,0,PUENTE JUAN PABLO II,COSTANERA - PUENTE JUAN PABLO II,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,21:30:00
-8056292.79378608,-4504566.91282563,4683,-72.370909,-37.468176,1481747,2022,1,2022/10/11 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,PADRE HURTADO,0,COSTANERA QUILQUE,COSTANERA QUILQUE - PADRE HURTADO,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,1,1,0,17:00:00
-8134232.53413974,-4415093.45033516,4684,-73.071054,-36.827527,1494281,2022,1,2022/12/04 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,70,VOLCADURA,70,VOLCADURA,1,URBANA,26,OTROS NO CONSIDERADOS,95,PERDIDA CONTROL VEHICULO,9,PERDIDA CONTROL VEHICULO,0,COSTANERA,0,LOS CARRERA,COSTANERA - LOS CARRERA,0,0,0,0,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,04:40:00
